model_number,model_name,short_label,term,coefficient,clustered_se,z_or_t,p_value,ci95_low,ci95_high
11,spec_11_drop_lagged_stance,− Lagged stance,log_gap,0.048217641340672336,0.0007044561014743677,68.44662320300279,0.0,0.04683693275309308,0.049598349928251594
11,spec_11_drop_lagged_stance,− Lagged stance,overlap,-0.0075924033975114874,0.004670798512416007,-1.6255043708970136,0.1040551332604257,-0.01674700026089012,0.001562193465867146
11,spec_11_drop_lagged_stance,− Lagged stance,previous_log_duration,-0.02356957947977415,0.0011670122663238274,-20.196513918418376,1.0505701722881203e-90,-0.02585688149128532,-0.021282277468262983
12,spec_12_drop_previous_outcome,− Previous outcome,Intercept,-0.012578659697860338,0.003190335870701363,-3.942738384813085,8.055651409998922e-05,-0.018831603103021243,-0.006325716292699432
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.commentary],0.002038883775582692,0.0016406935358420402,1.2426962933917405,0.21397977033313043,-0.0011768164643353833,0.005254584015500767
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.news],0.0034013128292180567,0.005587039887840334,0.608786208349916,0.5426661563333022,-0.007549084131137699,0.014351709789573813
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.political],-0.0012754761517491105,0.0009243128019456465,-1.3799183015363168,0.1676118009251022,-0.0030870959540118814,0.0005361436505136607
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.religion],0.015806337322646337,0.0019008564448265285,8.315376663853655,9.146131725542118e-17,0.012080727151005492,0.01953194749428718
12,spec_12_drop_previous_outcome,− Previous outcome,C(category)[T.sports],-0.0020401571933492345,0.002047794279395607,-0.9962705794604396,0.31911869450368435,-0.006053760228711777,0.0019734458420133075
12,spec_12_drop_previous_outcome,− Previous outcome,agree_move,0.05983969690162297,0.0037084147381752177,16.136193259513366,1.4203572373556377e-58,0.05257133757506201,0.06710805622818393
