episode_id,category,turn_b_idx,representation,umap_x,umap_y
Adam_Knorr_-_Ebrei_2_10-18,religion,96,Assumption Context,0.5856935381889343,10.393014907836914
Adam_Knorr_-_Ebrei_2_10-18,religion,114,Claim Only,-0.33938178420066833,13.085819244384766
Adam_Knorr_-_Ebrei_2_10-18,religion,114,Assumption Context,-0.4465824365615845,13.166753768920898
Adam_Knorr_-_Ebrei_2_10-18,religion,130,Claim Only,-1.5647743940353394,13.533712387084961
Adam_Knorr_-_Ebrei_2_10-18,religion,130,Assumption Context,-1.4411895275115967,13.559483528137207
Adam_Knorr_-_Ebrei_2_10-18,religion,146,Claim Only,-2.072676420211792,14.786872863769531
Adam_Knorr_-_Ebrei_2_10-18,religion,146,Assumption Context,-2.0714645385742188,14.849395751953125
Adam_Knorr_-_Ebrei_2_10-18,religion,164,Claim Only,-1.737350583076477,10.812091827392578
Adam_Knorr_-_Ebrei_2_10-18,religion,164,Assumption Context,-1.7089835405349731,10.536624908447266
Adam_Knorr_-_Ebrei_2_10-18,religion,178,Claim Only,-2.4920759201049805,10.073653221130371
Adam_Knorr_-_Ebrei_2_10-18,religion,178,Assumption Context,-2.730759620666504,10.084283828735352
Adam_Knorr_-_Ebrei_2_10-18,religion,196,Claim Only,-2.0676381587982178,14.923022270202637
Adam_Knorr_-_Ebrei_2_10-18,religion,196,Assumption Context,-2.0257890224456787,14.901267051696777
Adam_Knorr_-_Ebrei_2_10-18,religion,212,Claim Only,-0.26848238706588745,12.693358421325684
Adam_Knorr_-_Ebrei_2_10-18,religion,212,Assumption Context,-0.3154739439487457,12.958085060119629
Adam_Knorr_-_Ebrei_2_10-18,religion,226,Claim Only,-0.6346531510353088,12.46020793914795
Adam_Knorr_-_Ebrei_2_10-18,religion,226,Assumption Context,-1.0524508953094482,12.920587539672852
Adam_Knorr_-_Ebrei_2_10-18,religion,248,Claim Only,-0.05054652690887451,12.093276023864746
Adam_Knorr_-_Ebrei_2_10-18,religion,248,Assumption Context,-0.14255133271217346,11.959609031677246
Adam_Knorr_-_Ebrei_2_10-18,religion,272,Claim Only,-0.0828361064195633,12.343924522399902
Adam_Knorr_-_Ebrei_2_10-18,religion,272,Assumption Context,-0.12356871366500854,12.537137031555176
Adam_Knorr_-_Ebrei_2_10-18,religion,294,Claim Only,0.4112335741519928,11.356383323669434
Adam_Knorr_-_Ebrei_2_10-18,religion,294,Assumption Context,0.4373367726802826,11.521195411682129
Adam_Knorr_-_Ebrei_2_10-18,religion,308,Claim Only,0.19108739495277405,10.97000503540039
Adam_Knorr_-_Ebrei_2_10-18,religion,308,Assumption Context,0.4377293288707733,11.333272933959961
Adam_Knorr_-_Ebrei_2_10-18,religion,322,Claim Only,-0.38512343168258667,12.543039321899414
Adam_Knorr_-_Ebrei_2_10-18,religion,322,Assumption Context,-1.0583113431930542,12.815299034118652
Adam_Knorr_-_Ebrei_2_10-18,religion,344,Claim Only,-0.9429775476455688,13.136387825012207
Adam_Knorr_-_Ebrei_2_10-18,religion,344,Assumption Context,-0.8321719765663147,13.108251571655273
Adam_Knorr_-_Ebrei_2_10-18,religion,360,Claim Only,-0.5285328030586243,10.586485862731934
Adam_Knorr_-_Ebrei_2_10-18,religion,360,Assumption Context,-0.7184113264083862,10.634598731994629
Adam_Knorr_-_Ebrei_2_10-18,religion,378,Claim Only,-0.9059382081031799,11.106732368469238
Adam_Knorr_-_Ebrei_2_10-18,religion,378,Assumption Context,-0.8867111206054688,11.308703422546387
Adam_Knorr_-_Ebrei_2_10-18,religion,404,Claim Only,-0.5740126967430115,12.074136734008789
